provider,source,id,name,future_programmes,future_hours,desc_pct,sample_title,sample_desc,suspicious_clone,clone_group_size,url
epgshare,AE1,MBC.1.ae,MBC 1,92,84.2,100.0,Six Young Men,"Comedy Stuck together in an apartment in America, six exchange students from different Gulf countries confront thrilling challenges and social dilemmas as they navigate their dreams and the struggles of expatriate life. Ahmad Al Muthafar, Tariq Al Harbi.",False,1,https://epgshare01.online/epgshare01/epg_ripper_AE1.xml.gz
openepg,saudiarabia5,Blippi and Friends.sa,Blippi and Friends.sa,92,40.5,100.0,Blippi,Blippi,False,1,https://www.open-epg.com/files/saudiarabia5.xml
epgshare,AE1,Sama.Dubai.ae,Sama Dubai,91,62.0,57.1,عليكم بالعافية: شوربة تو يوم التايلندية وريزوتو بالسلمون,,False,1,https://epgshare01.online/epgshare01/epg_ripper_AE1.xml.gz
openepg,saudiarabia1,Blippi And Friends.sa,Blippi And Friends.sa,91,40.5,100.0,بليبّي:بليبيز سور آند فوم بارتي!!,نستكشف العالم مع بليبي! هناك الكثير من الأشياء المثيرة للاستكشاف والتعلم. أشبع فضول أطفالك أثناء تعلمهم عن المركبات، الحيوانات، العالم الطبيعي وغير ذلك الكثير.,False,1,https://www.open-epg.com/files/saudiarabia1.xml
openepg,saudiarabia5,OSNtv Comedy.sa,OSNtv Comedy.sa,91,40.3,100.0,Friends,Friends,False,1,https://www.open-epg.com/files/saudiarabia5.xml
epgshare,AE1,Asharq.Discovery.HD.ae,Asharq Discovery HD,90,84.0,100.0,Reasonable Doubt,"Join the retired detective Chris Anderson and criminal defense attorney Fatima Silva on their investigative journeys to get the evidence that convicts the suspect in different despairing families. Chris Anderson, Fatima Silva.",False,1,https://epgshare01.online/epgshare01/epg_ripper_AE1.xml.gz
epgshare,AE1,Nile.Culture.ae,Nile Culture,90,84.0,100.0,Reasonable Doubt,"Join the retired detective Chris Anderson and criminal defense attorney Fatima Silva on their investigative journeys to get the evidence that convicts the suspect in different despairing families. Chris Anderson, Fatima Silva.",False,1,https://epgshare01.online/epgshare01/epg_ripper_AE1.xml.gz
epgshare,AE1,Palestine.Edu.HD.ae,Palestine Edu HD,90,84.0,100.0,Reasonable Doubt,"Join the retired detective Chris Anderson and criminal defense attorney Fatima Silva on their investigative journeys to get the evidence that convicts the suspect in different despairing families. Chris Anderson, Fatima Silva.",False,1,https://epgshare01.online/epgshare01/epg_ripper_AE1.xml.gz
epgshare,AE1,Dubai.Zaman.ae,Dubai Zaman,90,61.5,21.1,Seen Jeem 1995(1): Ep  29,,False,1,https://epgshare01.online/epgshare01/epg_ripper_AE1.xml.gz
epgshare,AE1,Al.Djazair.N°1.ae,Al Djazair N°1,89,85.4,100.0,Tunis.. The Old City,History A vibrant look at the city of Tunisia as the waiter Shokry takes the viewers in an astounding tour to explore its splendid architecture and lifestyle.,False,1,https://epgshare01.online/epgshare01/epg_ripper_AE1.xml.gz
epgshare,AE1,One.TV.ae,One TV,89,85.4,100.0,Tunis.. The Old City,History A vibrant look at the city of Tunisia as the waiter Shokry takes the viewers in an astounding tour to explore its splendid architecture and lifestyle.,False,1,https://epgshare01.online/epgshare01/epg_ripper_AE1.xml.gz
epgshare,AE1,Tunisia.Nat.1.ae,Tunisia Nat 1,89,85.4,100.0,Tunis.. The Old City,History A vibrant look at the city of Tunisia as the waiter Shokry takes the viewers in an astounding tour to explore its splendid architecture and lifestyle.,False,1,https://epgshare01.online/epgshare01/epg_ripper_AE1.xml.gz
epgshare,AE1,Al.Oula.ae,Al Oula,88,85.0,100.0,Juma,"Carmen becomes psychologically unstable and claims that her life and that of her two daughters are in imminent danger. She enters a hospital, where her treatment uncovers unexpected, dark secrets. Mervat Amin, Mahmoud Abdelmoghny, Reem Al Baroudy, Firas Saeed, Mohamed Mahran, Martina Adel, Mohamed Al Noqaly, Ahmed Subhi, Mahmoud Abdel moghny, Menna Arafa, Ahmad Subhy, Mahmoud Abdel Moghny, Mohamed El Nokaly, Ahmed Sobhi, Firas Saayed.",False,1,https://epgshare01.online/epgshare01/epg_ripper_AE1.xml.gz
epgshare,AE1,Ten.ae,Ten,88,85.0,100.0,Everyday Cooking,"The chef brings creativity, passion, and expertise to her cuisine, preparing the most delicious Egyptian meals for all occasions, using ingredients that are readily available in all Egyptian homes. Vivian Farid, Hesham Abdel hamid, Sahar Ramy.",False,1,https://epgshare01.online/epgshare01/epg_ripper_AE1.xml.gz
epgshare,AE1,Aden.TV.ae,Aden TV,87,92.0,100.0,Songs,"Musical Comedy A collection of the most popular, widely acclaimed, and enduringly beloved musical tracks that have captured the hearts of audiences across generations.",False,1,https://epgshare01.online/epgshare01/epg_ripper_AE1.xml.gz
epgshare,AE1,Reef.AlYemen.ae,Reef AlYemen,87,92.0,100.0,Songs,"Musical Comedy A collection of the most popular, widely acclaimed, and enduringly beloved musical tracks that have captured the hearts of audiences across generations.",False,1,https://epgshare01.online/epgshare01/epg_ripper_AE1.xml.gz
epgshare,AE1,Yemen.Shabab.ae,Yemen Shabab,87,92.0,100.0,Songs,"Musical Comedy A collection of the most popular, widely acclaimed, and enduringly beloved musical tracks that have captured the hearts of audiences across generations.",False,1,https://epgshare01.online/epgshare01/epg_ripper_AE1.xml.gz
epgshare,AE1,Yemen.TV.ae,Yemen TV,87,92.0,100.0,Songs,"Musical Comedy A collection of the most popular, widely acclaimed, and enduringly beloved musical tracks that have captured the hearts of audiences across generations.",False,1,https://epgshare01.online/epgshare01/epg_ripper_AE1.xml.gz
epgshare,AE1,Al.Hayah.2.ae,Al Hayah 2,87,86.1,100.0,The Doctor,"Medecine A thought-provoking discussion featuring renowned medical experts who will explore the latest advancements in chronic disease treatment and the transformative role of innovative technologies in modern healthcare. Dr. Ayman Rashwan, Ayman Rashwan.",False,1,https://epgshare01.online/epgshare01/epg_ripper_AE1.xml.gz
epgshare,AE1,Al.Kahera.Wal.Nas.ae,Al Kahera Wal Nas,87,86.1,100.0,The Doctor,"Medecine A thought-provoking discussion featuring renowned medical experts who will explore the latest advancements in chronic disease treatment and the transformative role of innovative technologies in modern healthcare. Dr. Ayman Rashwan, Ayman Rashwan.",False,1,https://epgshare01.online/epgshare01/epg_ripper_AE1.xml.gz
epgshare,SA2,EN:.MBC.MAX.sa,EN: MBC MAX,87,84.0,79.3,Spider-Man: Homecoming,"After his experience with the Avengers, Peter returns home to his Aunt May. But when a new villain emerges, everything that he holds dear is threatened.",False,1,https://epgshare01.online/epgshare01/epg_ripper_SA2.xml.gz
openepg,egypt1,أو إس إن كوميدي.eg,أو إس إن كوميدي.eg,87,38.9,100.0,Friends S9,تبدأ (مونيكا) و(تشاندلر) في محاولة لإنجاب طفل، (تشاندلر) يواجه مشكلة في الحصول على قسط كاف من النوم في المنزل، ينام في اجتماع ويوافق بطريق الخطأ على إدارة مكتب شركته (تولسا)، وتعتقد (مونيكا) أن (تشاندلر) أعطاها أفلام وثائقية من سمك القرش، أيضًا ستحتفل (فيبي) بعيد ميلادها من خلال تناول العشاء مع أصدقائها في مطعم فاخر. لكن الجميع تأخروا في العشاء بسبب سلسلة من المشاكل.,False,1,https://www.open-epg.com/files/egypt1.xml
epgshare,AE1,Al.Rasheed.TV.HD.ae,Al Rasheed TV HD,85,84.0,100.0,With Hamid Abdullah,"Debate Political experts, analysts, and public figures are hosted by journalist and presenter Hamid Abdullah to discuss the latest developments in Iraq. Hamid Abdullah.",False,1,https://epgshare01.online/epgshare01/epg_ripper_AE1.xml.gz
epgshare,AE1,Al.Rayyan.HD.ae,Al Rayyan HD,85,84.0,100.0,A Blessing Morning,"Debate Exposing and discussing the major concerns of the Qatari citizens in general and women in particular. Hessa Al Swaidi, Doaa Al Faiad, Neila Al Molla, Nour Al Mansouri, Hanan Blan, Shaiaa Al Fadel.",False,1,https://epgshare01.online/epgshare01/epg_ripper_AE1.xml.gz
epgshare,AE1,Iraq.Al.Hadath.ae,Iraq Al Hadath,85,84.0,100.0,With Hamid Abdullah,"Debate Political experts, analysts, and public figures are hosted by journalist and presenter Hamid Abdullah to discuss the latest developments in Iraq. Hamid Abdullah.",False,1,https://epgshare01.online/epgshare01/epg_ripper_AE1.xml.gz
epgshare,AE1,Oman.TV.Mubasher.HD.ae,Oman TV Mubasher HD,85,84.0,100.0,A Blessing Morning,"Debate Exposing and discussing the major concerns of the Qatari citizens in general and women in particular. Hessa Al Swaidi, Doaa Al Faiad, Neila Al Molla, Nour Al Mansouri, Hanan Blan, Shaiaa Al Fadel.",False,1,https://epgshare01.online/epgshare01/epg_ripper_AE1.xml.gz
epgshare,AE1,Sama.Dubai.HD.ae,Sama Dubai HD,85,84.0,100.0,From The Media Memory,"History Viewers embark on a captivating journey through the rich and extensive archives of Dubai's media history, encompassing television and radio programs as well as journalistic history, showcasing the cultural and social programs that shaped this legacy.",False,1,https://epgshare01.online/epgshare01/epg_ripper_AE1.xml.gz
openepg,egypt2,MBC 3.eg,MBC 3.eg,85,42.5,70.6,"Coconut, the Little Dragon",,False,1,https://www.open-epg.com/files/egypt2.xml
epgshare,AE1,Sada.El.Balad.ae,Sada El Balad,84,85.0,100.0,Girls' Indulgence,"Two girls from different worlds, Heidi the aristocrat and Korya the poor-class beauty, find themselves thrown together by fate, forming an unlikely friendship as they navigate life's challenges and support each other. Mai Ezz Al Din, Kenda Alosh, Reem Al Barody, Mohamed Emam, Mostafa Khater, Mohamed Salah Al Azab, Sherin Adel, Reem Elbaroudy, Kinda Alloush, Saad Al Soghayar, Reem Al Baroudy, Shereen Adel, Mai Ezz Al Din, Mai Ezz El Deen, Saad Al Soghayyar, Mai Ezz El Din.",False,1,https://epgshare01.online/epgshare01/epg_ripper_AE1.xml.gz
epgshare,AE1,Al.Hadath.ae,Al Hadath,84,84.0,100.0,سكاي نيوز عربية,No Desription Available.,False,1,https://epgshare01.online/epgshare01/epg_ripper_AE1.xml.gz
epgshare,AE1,Al.Hayah.Mosalsalat.ae,Al Hayah Mosalsalat,84,84.0,100.0,Raafat Al Hajan,"Egyptian intelligence recruits young Raafat to plant him within Israeli society, of which he becomes a prominent member while providing Egypt with important information. Mahmoud Abd Al Aziz, Yousef Shaaban, Yousra, Mohamed Wafiq, Nabil Al Halafawy, Yehia Al Alamy, Saleh Morsy, Youssef Shaaban, Mahmoud Abdel Aziz.",False,1,https://epgshare01.online/epgshare01/epg_ripper_AE1.xml.gz
epgshare,AE1,Al.Iraqiya.News.HD.ae,Al Iraqiya News HD,84,84.0,100.0,The Report,Investigation A detail-oriented news report tackling even the slightest piece of information to ensure that the public is properly informed of both domestic and international status-quo.,False,1,https://epgshare01.online/epgshare01/epg_ripper_AE1.xml.gz
epgshare,AE1,Al.Mayadeen.HD.ae,Al Mayadeen HD,84,84.0,100.0,أخبار الميادين,No Desription Available.,False,1,https://epgshare01.online/epgshare01/epg_ripper_AE1.xml.gz
epgshare,AE1,Al.Nahar.Drama.ae,Al Nahar Drama,84,84.0,100.0,The Lost Light,"A wealthy man opposes his family to marry Farha, a common-class girl. After his death, the young widow moves to live with her husband's family in Upper Egypt, and things change for everyone as soon as she sets foot in Saraya Al-Azaizah. Mona Zaki, Mamdoh Abd Al Alim, Yousef Shaaban, Samiha Ayyoob, Mohammed Riyad, Magdy Abou Emira, Mohamed Safaa Amer, Samiha Ayoub, Mohamed Reyad, Youssef Shaaban, Mamdouh Abd Al Aleem, Mamdouh Abdel Aleem, Mamdouh Abdel Aleem.",False,1,https://epgshare01.online/epgshare01/epg_ripper_AE1.xml.gz
epgshare,AE1,Al.sharqiya.News.HD.ae,Al sharqiya News HD,84,84.0,100.0,The Report,Investigation A detail-oriented news report tackling even the slightest piece of information to ensure that the public is properly informed of both domestic and international status-quo.,False,1,https://epgshare01.online/epgshare01/epg_ripper_AE1.xml.gz
epgshare,AE1,ar:.ياس.تي.في.إكسترا.ae,ar: ياس تي في إكسترا,84,84.0,100.0,ماكس باور,يسلط الضوء آخر الأخبار وأحداث رياضة السيارات الدولية.,False,1,https://epgshare01.online/epgshare01/epg_ripper_AE1.xml.gz
epgshare,AE1,CBC.Drama.ae,CBC Drama,84,84.0,100.0,Scorpions War,"After the murder of her brother, entomologist Aida's life is thrown into disarray as she navigates the fallout on her marriage and family ties, all while pursuing her path to revenge. Ghada Abdel Razek, Mohamed Alaa, Riyad Al Khouly, Ahmad Maher, Maiar El Ghity, Ahmed Hassan, Baher Doidar, Ghada Abdel razeq.",False,1,https://epgshare01.online/epgshare01/epg_ripper_AE1.xml.gz
epgshare,AE1,Dijlah.Zaman.ae,Dijlah Zaman,84,84.0,100.0,Raafat Al Hajan,"Egyptian intelligence recruits young Raafat to plant him within Israeli society, of which he becomes a prominent member while providing Egypt with important information. Mahmoud Abd Al Aziz, Yousef Shaaban, Yousra, Mohamed Wafiq, Nabil Al Halafawy, Yehia Al Alamy, Saleh Morsy, Youssef Shaaban, Mahmoud Abdel Aziz.",False,1,https://epgshare01.online/epgshare01/epg_ripper_AE1.xml.gz
epgshare,AE1,en:.YAS.TV.Extra.ae,en: YAS TV Extra,84,84.0,100.0,Max Power,This program features highlights and up-to-the-minute news from international motorsport events.,False,1,https://epgshare01.online/epgshare01/epg_ripper_AE1.xml.gz
epgshare,AE1,falestinona.TV.ae,falestinona TV,84,84.0,100.0,أخبار الميادين,No Desription Available.,False,1,https://epgshare01.online/epgshare01/epg_ripper_AE1.xml.gz
epgshare,AE1,MBC.Drama.ae,MBC Drama,84,84.0,100.0,Dahab: The Hotel Girl,"Dahab decides to rescue Nayef's life after finding him unconscious and bleeding. However, her decision to help him sets them on a dangerous journey. Buthaina Awad, Nour Al Ghandour, Ahmed Shoaib, Heba Sheihan, Rasha Bilal, Ghofran Mohamed, Mohamed Samir, Rasha Belal.",False,1,https://epgshare01.online/epgshare01/epg_ripper_AE1.xml.gz
epgshare,AE1,Nile.Family.ae,Nile Family,84,84.0,100.0,The Lost Light,"A wealthy man opposes his family to marry Farha, a common-class girl. After his death, the young widow moves to live with her husband's family in Upper Egypt, and things change for everyone as soon as she sets foot in Saraya Al-Azaizah. Mona Zaki, Mamdoh Abd Al Alim, Yousef Shaaban, Samiha Ayyoob, Mohammed Riyad, Magdy Abou Emira, Mohamed Safaa Amer, Samiha Ayoub, Mohamed Reyad, Youssef Shaaban, Mamdouh Abd Al Aleem, Mamdouh Abdel Aleem, Mamdouh Abdel Aleem.",False,1,https://epgshare01.online/epgshare01/epg_ripper_AE1.xml.gz
epgshare,AE1,Nile.Life.ae,Nile Life,84,84.0,100.0,Your Health Is Everything,"Debate Hosting a group of doctors and specialists who share their expertise, address everyday health concerns, and offer practical advice to support care and prevention. Marian Younan, Rania Hamed.",False,1,https://epgshare01.online/epgshare01/epg_ripper_AE1.xml.gz
epgshare,AE1,Palestine.Live.HD.ae,Palestine Live HD,84,84.0,100.0,أخبار الميادين,No Desription Available.,False,1,https://epgshare01.online/epgshare01/epg_ripper_AE1.xml.gz
epgshare,AE1,Rotana.Drama.ae,Rotana Drama,84,84.0,100.0,The Phoenix,"While supporting her family, Zumrut becomes entangled with the influential Demirkan household, where hidden truths and betrayals stand between her and the love she longs for. Alp Navruz, Ceren Yilmaz.",False,1,https://epgshare01.online/epgshare01/epg_ripper_AE1.xml.gz
epgshare,AE1,Sada.El.Balad.Drama.ae,Sada El Balad Drama,84,84.0,100.0,Another World,"Donia's life takes a serious turn after her son's death, while the other suffers from aphasia, causing her a huge shock. As she tries to adapt to this, she discovers a surprising truth about her husband. Laila Elwi, Wafaa Sadiq, Ashraf Zaki, Magdy Kamel, Mai Selem, Firas Saayed, Walaa El-Sherief, Ahmad Abd El Aal, Amin Jamal, Amr Momen, Mai Seleem, Walaa El Sherief, Amin Gamal, Firas Sa'eed, Firas Saeed, Laila Eloui, Mai Selim.",False,1,https://epgshare01.online/epgshare01/epg_ripper_AE1.xml.gz
epgshare,AE1,Sky.News.Arabia.HD.ae,Sky News Arabia HD,84,84.0,100.0,سكاي نيوز عربية,No Desription Available.,False,1,https://epgshare01.online/epgshare01/epg_ripper_AE1.xml.gz
epgshare,AE1,ar:.أبوظبي.الرياضية.إكسترا.ae,ar: أبوظبي الرياضية إكسترا,83,84.0,100.0,سباق الهجن في الوثبة - سباق الهجن,تغطية خاصة لأهم سباقات الهجن في المنطقة.,False,1,https://epgshare01.online/epgshare01/epg_ripper_AE1.xml.gz
epgshare,AE1,en:.AD.Sports.Extra.ae,en: AD Sports Extra,83,84.0,100.0,Al Wathba Camel Race - Camel Racing,An exclusive coverage of the most exciting camel races in the region.,False,1,https://epgshare01.online/epgshare01/epg_ripper_AE1.xml.gz
epgshare,AE1,On.Drama.ae,On Drama,83,84.0,100.0,Behind Every Door,"An anthology that explores moments of weakness and triumph that people experience in their daily lives. Sabreen, Ahmed Khalil, Mohamed Najaty, Yasser Farag, Youssef Othman, Gamal Abdel Nasser, Sameh Al Naqqash, Baher Doidar, Sabrien.",False,1,https://epgshare01.online/epgshare01/epg_ripper_AE1.xml.gz
epgshare,AE1,Sudan.TV.ae,Sudan TV,83,84.0,100.0,Behind Every Door,"An anthology that explores moments of weakness and triumph that people experience in their daily lives. Sabreen, Ahmed Khalil, Mohamed Najaty, Yasser Farag, Youssef Othman, Gamal Abdel Nasser, Sameh Al Naqqash, Baher Doidar, Sabrien.",False,1,https://epgshare01.online/epgshare01/epg_ripper_AE1.xml.gz
epgshare,AE1,Noor.DubaiTV.ae,Noor DubaiTV,83,62.0,19.3,ساعة اسرية: Ep  25,,False,1,https://epgshare01.online/epgshare01/epg_ripper_AE1.xml.gz
epgshare,AE1,ar:.أبوظبي.الرياضية.بريميوم.2.-.الدوري.الإيطالي.ae,ar: أبوظبي الرياضية بريميوم 2 - الدوري الإيطالي,82,84.0,100.0,فيورنتينا × نابولي - الدوري الإيطالي,ترقّبوا منافسات الدوري الإيطالي لكرة القدم Serie A، حيث تتصارع أعرق الأندية على لقب السكوديتو، والمقاعد الأوروبية، فيما تخوض فرق أخرى معركة البقاء وتفادي الهبوط.,False,1,https://epgshare01.online/epgshare01/epg_ripper_AE1.xml.gz
epgshare,AE1,ar:.ستارز.بلاي.سبورتس.1.ae,ar: ستارز بلاي سبورتس 1,82,84.0,100.0,فيورنتينا × نابولي - الدوري الإيطالي,ترقّبوا منافسات الدوري الإيطالي لكرة القدم Serie A، حيث تتصارع أعرق الأندية على لقب السكوديتو، والمقاعد الأوروبية، فيما تخوض فرق أخرى معركة البقاء وتفادي الهبوط.,False,1,https://epgshare01.online/epgshare01/epg_ripper_AE1.xml.gz
epgshare,AE1,en:.STARZPLAY.Sports.1.ae,en: STARZPLAY Sports 1,82,84.0,100.0,Fiorentina X Napoli - Serie A,"Get ready for the excitement of Serie A, as Italy’s top clubs battle for the Scudetto, European qualification, and survival in the fight against relegation.",False,1,https://epgshare01.online/epgshare01/epg_ripper_AE1.xml.gz
epgshare,AE1,en:.STARZPLAY.Sports.2.ae,en: STARZPLAY Sports 2,82,84.0,100.0,Fiorentina X Napoli - Serie A,"Get ready for the excitement of Serie A, as Italy’s top clubs battle for the Scudetto, European qualification, and survival in the fight against relegation.",False,1,https://epgshare01.online/epgshare01/epg_ripper_AE1.xml.gz
epgshare,AE1,Fujairah.HD.ae,Fujairah HD,82,84.0,100.0,New Story,Debate.,False,1,https://epgshare01.online/epgshare01/epg_ripper_AE1.xml.gz
epgshare,AE1,MBC.Masr.2.HD.ae,MBC Masr 2 HD,82,84.0,100.0,Lock Up Your Sisters,"After he know the wealth and companies owned by his father, the simple nurse travels from Upper Egypt to Cairo to start his new life. Ali Rabee, Sabry Fawwaz.",False,1,https://epgshare01.online/epgshare01/epg_ripper_AE1.xml.gz
epgshare,AE1,SBC.HD.ae,SBC HD,82,84.0,100.0,Kandosh,"Despite being a husband and father, wealthy Azmi can't control his feelings for his widowed neighbor. This turns his life upside down, challenging his morals and principles. Ayman Zidan, Sulaf Fawakherji, Samia Algzaary, Sabah Al Jazaaery, Shukran Murtaja, Samir Hussein, Hossam Tahseen Beek, Shoukran Mortaja, Ayman Zeidan, Hossam Tahseen Bek, Sabah Jazairi, Sameer Hussain.",False,1,https://epgshare01.online/epgshare01/epg_ripper_AE1.xml.gz
openepg,saudiarabia1,Space Toon.sa,Space Toon.sa,82,40.2,100.0,كوكوتاما,قصة فتاة في الصف الخامس تجد بطريق الخطأ روحاً خرافية تسمى (كوكوتاماز)، في مجموعة أقلام الرصاص التي تخصّها. للحفاظ عليها، يجب على كوكورو أن لا تكشف أبداً سرّهم حين تلتقي بباقي الـ(كوكوتاماز).. إما صدفة وتصادقهم، أو يسببوا لها مشاكل!,False,1,https://www.open-epg.com/files/saudiarabia1.xml
openepg,saudiarabia5,Bahrain TV.sa,Bahrain TV.sa,81,45.0,100.0,Nashrat Al Akhbar,Nashrat Al Akhbar,False,1,https://www.open-epg.com/files/saudiarabia5.xml
openepg,saudiarabia1,RT News.sa,RT News.sa,81,40.5,100.0,هيدلاين نيوز,تابع من هنا آخر وأحدث الأخبار المحلية والعالمية.,False,1,https://www.open-epg.com/files/saudiarabia1.xml
openepg,saudiarabia1,RT Arabic.sa,RT Arabic.sa,81,40.4,100.0,الأخبار,تغطية مباشرة للأخبار المحلية والعالمية مع التركيز على التطورات في العالم، وصولاً إلى عرض دقيق وتحليلات معمقة تهم المشاهدين.,False,1,https://www.open-epg.com/files/saudiarabia1.xml
epgshare,AE1,Al.Rayyan.Al.Qadeem.HD.ae,Al Rayyan Al Qadeem HD,80,85.0,100.0,Bahr,"A series appoints some of the main social tussles in the Arabian in Qatar's community. Hedya Said, Khaled Abdul Karim, Ghazy Hussein, Saeed Al Manaei, Saad Borsheid, Abdul Maged Al Rashedy, Ahmad Al Khulaify, Khaled Abd Al Karim, Ghazy Husein, Hedeya Saaid.",False,1,https://epgshare01.online/epgshare01/epg_ripper_AE1.xml.gz
epgshare,AE1,Al.Hayah.HD.ae,Al Hayah HD,80,84.5,100.0,Concert,"Entertainment An enjoyable evening with an exceptional choice of the most beautiful, distinctive, and magnificent concerts by the brightest stars and artists who can reach the hearts of massive audiences with their sweet voices.",False,1,https://epgshare01.online/epgshare01/epg_ripper_AE1.xml.gz
epgshare,AE1,Al.Masriyah.ae,Al Masriyah,80,84.5,100.0,Concert,"Entertainment An enjoyable evening with an exceptional choice of the most beautiful, distinctive, and magnificent concerts by the brightest stars and artists who can reach the hearts of massive audiences with their sweet voices.",False,1,https://epgshare01.online/epgshare01/epg_ripper_AE1.xml.gz
epgshare,AE1,Al.Shams.TV.ae,Al Shams TV,80,84.5,100.0,Concert,"Entertainment An enjoyable evening with an exceptional choice of the most beautiful, distinctive, and magnificent concerts by the brightest stars and artists who can reach the hearts of massive audiences with their sweet voices.",False,1,https://epgshare01.online/epgshare01/epg_ripper_AE1.xml.gz
epgshare,AE1,Al.Thanya.ae,Al Thanya,80,84.5,100.0,Concert,"Entertainment An enjoyable evening with an exceptional choice of the most beautiful, distinctive, and magnificent concerts by the brightest stars and artists who can reach the hearts of massive audiences with their sweet voices.",False,1,https://epgshare01.online/epgshare01/epg_ripper_AE1.xml.gz
epgshare,AE1,DMC.Drama.ae,DMC Drama,80,84.0,100.0,Man's Shadow,"Galal's quiet life turns into hell when his daughter Shahd is subjected to a violent incident, and with the help of Dr. Malak, he seeks to uncover the truth and reveal the perpetrator's identity for revenge. Yasser Galal, Nermin Alfky, Mahmoud Abdel Moghni, Nour, Ehab Fahmy, Ahmed Abd Alfattah, Ahmed Saleh, Mahmoud Abd Al Moghni, Nermine Al Fiky, Mahmoud Abd Al Moghny, Nermin Al-Fiqqy, Ahmad Abdulfattah, Mahmoud Abdelmoghny, Ahmad Saleh, Mahmoud Abdel moghny, Nermine El Fiky.",False,1,https://epgshare01.online/epgshare01/epg_ripper_AE1.xml.gz
epgshare,AE1,MBC.Bollywood.ae,MBC Bollywood,80,84.0,100.0,Parineetii,"Two loyal friends, who are known for their unconditional support of each other in all circumstances, are confronted with a complicated scenario after both end up married to the same man. Aanchal Sahu, Ankur Verma.",False,1,https://epgshare01.online/epgshare01/epg_ripper_AE1.xml.gz
openepg,saudiarabia5,Moonbug Kids.sa,Moonbug Kids.sa,80,40.2,100.0,Little Angel,Little Angel,False,1,https://www.open-epg.com/files/saudiarabia5.xml
openepg,qatar4,0004 CNN International logo.svg.qa,0004 CNN International logo.svg.qa,80,40.0,0.0,نيكس,,False,1,https://www.open-epg.com/files/qatar4.xml
epgshare,AE1,Dubai.Racing.2.ae,Dubai Racing 2,79,86.5,100.0,Sports Line,"Investigation The program broadcasts local sports events and their details to the masses, but during adherence to the precautionary measures against the Coronavirus.",False,1,https://epgshare01.online/epgshare01/epg_ripper_AE1.xml.gz
epgshare,AE1,Sharjah.Sports.HD.ae,Sharjah Sports HD,79,86.5,100.0,Sports Line,"Investigation The program broadcasts local sports events and their details to the masses, but during adherence to the precautionary measures against the Coronavirus.",False,1,https://epgshare01.online/epgshare01/epg_ripper_AE1.xml.gz
epgshare,AE1,ar:.ستارزبلاي.كريكيت.1.ae,ar: ستارزبلاي كريكيت 1,79,86.0,100.0,آي سي سي وومنز ورلد كب كريكيت,‫‫أحداث من كأس العالم للكريكيت للسيدات، وهي بطولة عالمية ضمن سلسلة مباريات بطولة اليوم الدولي الواحد للمنتخبات الوطنية للسيدات، وتعد أقدم بطولة عالمية في هذه الرياضة.‬.,False,1,https://epgshare01.online/epgshare01/epg_ripper_AE1.xml.gz
epgshare,AE1,en:.STARZPLAY.Cricket.1.ae,en: STARZPLAY Cricket 1,79,86.0,100.0,2025: England vs South Africa - ICC Women's Cricket World Cup Highlights,Women's cricket teams from various countries compete against each other to emerge victorious at the ICC Women's Cricket World Cup.,False,1,https://epgshare01.online/epgshare01/epg_ripper_AE1.xml.gz
epgshare,AE1,Al.Mamlaka.TV.HD.ae,Al Mamlaka TV HD,79,84.0,100.0,News Of The Week,Investigation A detail-oriented news report tackling even the slightest piece of information both domestic and international.,False,1,https://epgshare01.online/epgshare01/epg_ripper_AE1.xml.gz
epgshare,AE1,Amman.TV.HD.ae,Amman TV HD,79,84.0,100.0,News Of The Week,Investigation A detail-oriented news report tackling even the slightest piece of information both domestic and international.,False,1,https://epgshare01.online/epgshare01/epg_ripper_AE1.xml.gz
epgshare,AE1,EL.FadjrDrama.DZ.HD.ae,EL FadjrDrama DZ HD,79,84.0,100.0,News Of The Week,Investigation A detail-oriented news report tackling even the slightest piece of information both domestic and international.,False,1,https://epgshare01.online/epgshare01/epg_ripper_AE1.xml.gz
epgshare,AE1,Tunisia.Nat.2.ae,Tunisia Nat 2,79,84.0,100.0,News Of The Week,Investigation A detail-oriented news report tackling even the slightest piece of information both domestic and international.,False,1,https://epgshare01.online/epgshare01/epg_ripper_AE1.xml.gz
epgshare,AE1,Zaytoona.ae,Zaytoona,79,84.0,100.0,News Of The Week,Investigation A detail-oriented news report tackling even the slightest piece of information both domestic and international.,False,1,https://epgshare01.online/epgshare01/epg_ripper_AE1.xml.gz
openepg,saudiarabia5,CN Arabia.sa,CN Arabia.sa,79,40.5,100.0,The Wonderfully Weird World of Gumball,The Wonderfully Weird World of Gumball,False,1,https://www.open-epg.com/files/saudiarabia5.xml
openepg,saudiarabia5,Oman TV.sa,Oman TV.sa,79,40.5,100.0,Pandemonium,Pandemonium,False,1,https://www.open-epg.com/files/saudiarabia5.xml
epgshare,AE1,ar:.العربية.بيزنس.-.مباشر.ae,ar: العربية بيزنس - مباشر,78,84.0,100.0,جرس الإغلاق,ملخص تنفيذي يومي لكل المهتمين بعالم المال والأعمال من متابعي الأخبار الاقتصادية ورجال الأعمال والمستثمرين الأفراد المتابعين لحركة الأسواق، بالإضافة إلى نظرة تفصيلية وتحليل يومي للمؤثرات على هذه الأسواق مع أحد المختصين المتابعين لها.,False,1,https://epgshare01.online/epgshare01/epg_ripper_AE1.xml.gz
