status,country,provider,source,name,id,future_programmes,future_hours,desc_pct,winner,covered_by,reason,integration_status,url
BLACKLIST_ZERO,,epgshare,ALJAZEERA1,AlJazeera Arabic,AlJazeera.Arabic.net,0,0.0,0.0,,,ZERO_FUTURE_EPG,FALLBACK,https://epgshare01.online/epgshare01/epg_ripper_ALJAZEERA1.xml.gz
BLACKLIST_ZERO,,openepg,egypt1,أبو ظبي.eg,أبو ظبي.eg,43,36.7,46.5,,,ZERO_FUTURE_EPG,FALLBACK,https://www.open-epg.com/files/egypt1.xml
BLACKLIST_ZERO,,openepg,egypt1,أو إس إن كيدز.eg,أو إس إن كيدز.eg,0,0.0,0.0,,,ZERO_FUTURE_EPG,FALLBACK,https://www.open-epg.com/files/egypt1.xml
BLACKLIST_ZERO,,openepg,egypt1,إم بي سي 3.eg,إم بي سي 3.eg,0,0.0,0.0,,,ZERO_FUTURE_EPG,FALLBACK,https://www.open-epg.com/files/egypt1.xml
BLACKLIST_ZERO,,openepg,egypt1,إم بي سي 4.eg,إم بي سي 4.eg,0,0.0,0.0,,elcinema.xml.gz:MBC4.ae@SD,ZERO_FUTURE_EPG,FALLBACK,https://www.open-epg.com/files/egypt1.xml
BLACKLIST_ZERO,,openepg,egypt1,إم بي سي 5.eg,إم بي سي 5.eg,0,0.0,0.0,,elcinema.xml.gz:MBC5.ae@SD,ZERO_FUTURE_EPG,FALLBACK,https://www.open-epg.com/files/egypt1.xml
BLACKLIST_ZERO,,openepg,egypt1,إم بي سي العراق.eg,إم بي سي العراق.eg,0,0.0,0.0,,,ZERO_FUTURE_EPG,FALLBACK,https://www.open-epg.com/files/egypt1.xml
BLACKLIST_ZERO,,openepg,egypt1,إم بي سي بوليوود.eg,إم بي سي بوليوود.eg,0,0.0,0.0,,,ZERO_FUTURE_EPG,FALLBACK,https://www.open-epg.com/files/egypt1.xml
BLACKLIST_ZERO,,openepg,egypt1,إم بي سي دراما +.eg,إم بي سي دراما +.eg,0,0.0,0.0,,,ZERO_FUTURE_EPG,FALLBACK,https://www.open-epg.com/files/egypt1.xml
BLACKLIST_ZERO,,openepg,egypt1,إم بي سي دراما.eg,إم بي سي دراما.eg,0,0.0,0.0,,,ZERO_FUTURE_EPG,FALLBACK,https://www.open-epg.com/files/egypt1.xml
BLACKLIST_ZERO,,openepg,egypt1,إم بي سي مصر 2.eg,إم بي سي مصر 2.eg,0,0.0,0.0,,,ZERO_FUTURE_EPG,FALLBACK,https://www.open-epg.com/files/egypt1.xml
BLACKLIST_ZERO,,openepg,egypt1,إم بي سي مصر.eg,إم بي سي مصر.eg,0,0.0,0.0,,,ZERO_FUTURE_EPG,FALLBACK,https://www.open-epg.com/files/egypt1.xml
BLACKLIST_ZERO,,openepg,egypt1,إم بي سي.eg,إم بي سي.eg,0,0.0,0.0,,,ZERO_FUTURE_EPG,FALLBACK,https://www.open-epg.com/files/egypt1.xml
BLACKLIST_ZERO,,openepg,egypt1,إي تي سي.eg,إي تي سي.eg,0,0.0,0.0,,,ZERO_FUTURE_EPG,FALLBACK,https://www.open-epg.com/files/egypt1.xml
BLACKLIST_ZERO,,openepg,egypt1,إيه تي في.eg,إيه تي في.eg,0,0.0,0.0,,,ZERO_FUTURE_EPG,FALLBACK,https://www.open-epg.com/files/egypt1.xml
BLACKLIST_ZERO,,openepg,egypt1,البحرين.eg,البحرين.eg,0,0.0,0.0,,,ZERO_FUTURE_EPG,FALLBACK,https://www.open-epg.com/files/egypt1.xml
BLACKLIST_ZERO,,openepg,egypt1,الشمس.eg,الشمس.eg,0,0.0,0.0,,,ZERO_FUTURE_EPG,FALLBACK,https://www.open-epg.com/files/egypt1.xml
BLACKLIST_ZERO,,openepg,egypt1,الكويت.eg,الكويت.eg,0,0.0,0.0,,,ZERO_FUTURE_EPG,FALLBACK,https://www.open-epg.com/files/egypt1.xml
BLACKLIST_ZERO,,openepg,egypt1,المغربية الثانية.eg,المغربية الثانية.eg,0,0.0,0.0,,,ZERO_FUTURE_EPG,FALLBACK,https://www.open-epg.com/files/egypt1.xml
BLACKLIST_ZERO,,openepg,egypt1,المنار.eg,المنار.eg,0,0.0,0.0,,,ZERO_FUTURE_EPG,FALLBACK,https://www.open-epg.com/files/egypt1.xml
BLACKLIST_ZERO,,openepg,egypt1,الوطنية 1.eg,الوطنية 1.eg,0,0.0,0.0,,,ZERO_FUTURE_EPG,FALLBACK,https://www.open-epg.com/files/egypt1.xml
BLACKLIST_ZERO,,openepg,egypt1,الوطنية 2.eg,الوطنية 2.eg,0,0.0,0.0,,,ZERO_FUTURE_EPG,FALLBACK,https://www.open-epg.com/files/egypt1.xml
BLACKLIST_ZERO,,openepg,egypt1,دبي زمان.eg,دبي زمان.eg,0,0.0,0.0,,,ZERO_FUTURE_EPG,FALLBACK,https://www.open-epg.com/files/egypt1.xml
BLACKLIST_ZERO,,openepg,egypt1,دبي وان.eg,دبي وان.eg,0,0.0,0.0,,,ZERO_FUTURE_EPG,FALLBACK,https://www.open-epg.com/files/egypt1.xml
BLACKLIST_ZERO,,openepg,egypt1,دبي.eg,دبي.eg,0,0.0,0.0,,,ZERO_FUTURE_EPG,FALLBACK,https://www.open-epg.com/files/egypt1.xml
BLACKLIST_ZERO,,openepg,egypt1,ديسكفري.eg,ديسكفري.eg,8,5.5,0.0,,,ZERO_FUTURE_EPG,FALLBACK,https://www.open-epg.com/files/egypt1.xml
BLACKLIST_ZERO,,openepg,egypt1,روتانا أفلام بلاس.eg,روتانا أفلام بلاس.eg,0,0.0,0.0,,,ZERO_FUTURE_EPG,FALLBACK,https://www.open-epg.com/files/egypt1.xml
BLACKLIST_ZERO,,openepg,egypt1,روتانا+ أتش دي.eg,روتانا+ أتش دي.eg,0,0.0,0.0,,,ZERO_FUTURE_EPG,FALLBACK,https://www.open-epg.com/files/egypt1.xml
BLACKLIST_ZERO,,openepg,egypt1,ستار أكشن.eg,ستار أكشن.eg,4,5.3,100.0,,,ZERO_FUTURE_EPG,FALLBACK,https://www.open-epg.com/files/egypt1.xml
BLACKLIST_ZERO,,openepg,egypt1,ستار موفيز.eg,ستار موفيز.eg,2,2.7,100.0,,,ZERO_FUTURE_EPG,FALLBACK,https://www.open-epg.com/files/egypt1.xml
BLACKLIST_ZERO,,openepg,egypt1,ستار ورلد.eg,ستار ورلد.eg,8,6.4,100.0,,,ZERO_FUTURE_EPG,FALLBACK,https://www.open-epg.com/files/egypt1.xml
BLACKLIST_ZERO,,openepg,egypt1,سلام.eg,سلام.eg,0,0.0,0.0,,,ZERO_FUTURE_EPG,FALLBACK,https://www.open-epg.com/files/egypt1.xml
BLACKLIST_ZERO,,openepg,egypt1,سي بي سي سفرة.eg,سي بي سي سفرة.eg,0,0.0,0.0,,,ZERO_FUTURE_EPG,FALLBACK,https://www.open-epg.com/files/egypt1.xml
BLACKLIST_ZERO,,openepg,egypt1,قطر.eg,قطر.eg,0,0.0,0.0,,,ZERO_FUTURE_EPG,FALLBACK,https://www.open-epg.com/files/egypt1.xml
BLACKLIST_ZERO,,openepg,egypt1,ميكس.eg,ميكس.eg,0,0.0,0.0,,,ZERO_FUTURE_EPG,FALLBACK,https://www.open-epg.com/files/egypt1.xml
BLACKLIST_ZERO,,openepg,egypt1,ناشونال جيوجرافيك أبو ظبي.eg,ناشونال جيوجرافيك أبو ظبي.eg,0,0.0,0.0,,,ZERO_FUTURE_EPG,FALLBACK,https://www.open-epg.com/files/egypt1.xml
BLACKLIST_ZERO,,openepg,egypt1,ناشيونال جيوجرافيك.eg,ناشيونال جيوجرافيك.eg,7,4.7,14.3,,,ZERO_FUTURE_EPG,FALLBACK,https://www.open-epg.com/files/egypt1.xml
BLACKLIST_ZERO,,openepg,egypt1,وان موفيز.eg,وان موفيز.eg,0,0.0,0.0,,,ZERO_FUTURE_EPG,FALLBACK,https://www.open-epg.com/files/egypt1.xml
BLACKLIST_ZERO,,openepg,egypt2,2M TV.eg,2M TV.eg,0,0.0,0.0,,,ZERO_FUTURE_EPG,FALLBACK,https://www.open-epg.com/files/egypt2.xml
BLACKLIST_ZERO,,openepg,egypt2,Abu Dhabi TV.eg,Abu Dhabi TV.eg,46,40.7,37.0,,,ZERO_FUTURE_EPG,FALLBACK,https://www.open-epg.com/files/egypt2.xml
BLACKLIST_ZERO,,openepg,egypt2,Al Shams.eg,Al Shams.eg,0,0.0,0.0,,,ZERO_FUTURE_EPG,FALLBACK,https://www.open-epg.com/files/egypt2.xml
BLACKLIST_ZERO,,openepg,egypt2,Al-Manar.eg,Al-Manar.eg,0,0.0,0.0,,,ZERO_FUTURE_EPG,FALLBACK,https://www.open-epg.com/files/egypt2.xml
BLACKLIST_ZERO,,openepg,egypt2,AlSharqiya.eg,AlSharqiya.eg,43,40.7,16.3,,,ZERO_FUTURE_EPG,FALLBACK,https://www.open-epg.com/files/egypt2.xml
BLACKLIST_ZERO,,openepg,egypt2,atv.eg,atv.eg,0,0.0,0.0,,,ZERO_FUTURE_EPG,FALLBACK,https://www.open-epg.com/files/egypt2.xml
BLACKLIST_ZERO,,openepg,egypt2,Bahrain TV.eg,Bahrain TV.eg,0,0.0,0.0,,,ZERO_FUTURE_EPG,FALLBACK,https://www.open-epg.com/files/egypt2.xml
BLACKLIST_ZERO,,openepg,egypt2,beIN Series HD 2.eg,beIN Series HD 2.eg,46,40.2,95.7,,,ZERO_FUTURE_EPG,FALLBACK,https://www.open-epg.com/files/egypt2.xml
BLACKLIST_ZERO,,openepg,egypt2,CBC sofra.eg,CBC sofra.eg,0,0.0,0.0,,,ZERO_FUTURE_EPG,FALLBACK,https://www.open-epg.com/files/egypt2.xml
BLACKLIST_ZERO,,openepg,egypt2,Discovery.eg,Discovery.eg,8,5.5,0.0,,,ZERO_FUTURE_EPG,FALLBACK,https://www.open-epg.com/files/egypt2.xml
BLACKLIST_ZERO,,openepg,egypt2,Dubai One.eg,Dubai One.eg,0,0.0,0.0,,,ZERO_FUTURE_EPG,FALLBACK,https://www.open-epg.com/files/egypt2.xml
BLACKLIST_ZERO,,openepg,egypt2,Dubai TV.eg,Dubai TV.eg,0,0.0,0.0,,,ZERO_FUTURE_EPG,FALLBACK,https://www.open-epg.com/files/egypt2.xml
BLACKLIST_ZERO,,openepg,egypt2,Dubai Zaman.eg,Dubai Zaman.eg,0,0.0,0.0,,,ZERO_FUTURE_EPG,FALLBACK,https://www.open-epg.com/files/egypt2.xml
BLACKLIST_ZERO,,openepg,egypt2,ETC TV.eg,ETC TV.eg,0,0.0,0.0,,,ZERO_FUTURE_EPG,FALLBACK,https://www.open-epg.com/files/egypt2.xml
BLACKLIST_ZERO,,openepg,egypt2,iFILM TV.eg,iFILM TV.eg,35,40.7,91.4,,,ZERO_FUTURE_EPG,FALLBACK,https://www.open-epg.com/files/egypt2.xml
BLACKLIST_ZERO,,openepg,egypt2,Kuwait.eg,Kuwait.eg,0,0.0,0.0,,,ZERO_FUTURE_EPG,FALLBACK,https://www.open-epg.com/files/egypt2.xml
BLACKLIST_ZERO,,openepg,egypt2,MBC 3.eg,MBC 3.eg,0,0.0,0.0,,,ZERO_FUTURE_EPG,FALLBACK,https://www.open-epg.com/files/egypt2.xml
BLACKLIST_ZERO,,openepg,egypt2,MBC 4.eg,MBC 4.eg,0,0.0,0.0,,,ZERO_FUTURE_EPG,FALLBACK,https://www.open-epg.com/files/egypt2.xml
BLACKLIST_ZERO,,openepg,egypt2,MBC 5.eg,MBC 5.eg,0,0.0,0.0,,,ZERO_FUTURE_EPG,FALLBACK,https://www.open-epg.com/files/egypt2.xml
BLACKLIST_ZERO,,openepg,egypt2,MBC Bollywood.eg,MBC Bollywood.eg,0,0.0,0.0,,,ZERO_FUTURE_EPG,FALLBACK,https://www.open-epg.com/files/egypt2.xml
BLACKLIST_ZERO,,openepg,egypt2,MBC Drama +.eg,MBC Drama +.eg,0,0.0,0.0,,,ZERO_FUTURE_EPG,FALLBACK,https://www.open-epg.com/files/egypt2.xml
BLACKLIST_ZERO,,openepg,egypt2,MBC Drama.eg,MBC Drama.eg,0,0.0,0.0,,,ZERO_FUTURE_EPG,FALLBACK,https://www.open-epg.com/files/egypt2.xml
BLACKLIST_ZERO,,openepg,egypt2,MBC Egypt.eg,MBC Egypt.eg,0,0.0,0.0,,,ZERO_FUTURE_EPG,FALLBACK,https://www.open-epg.com/files/egypt2.xml
BLACKLIST_ZERO,,openepg,egypt2,MBC Iraq.eg,MBC Iraq.eg,0,0.0,0.0,,,ZERO_FUTURE_EPG,FALLBACK,https://www.open-epg.com/files/egypt2.xml
BLACKLIST_ZERO,,openepg,egypt2,MBC MASR 2.eg,MBC MASR 2.eg,0,0.0,0.0,,,ZERO_FUTURE_EPG,FALLBACK,https://www.open-epg.com/files/egypt2.xml
BLACKLIST_ZERO,,openepg,egypt2,MBC.eg,MBC.eg,0,0.0,0.0,,,ZERO_FUTURE_EPG,FALLBACK,https://www.open-epg.com/files/egypt2.xml
BLACKLIST_ZERO,,openepg,egypt2,Mix.eg,Mix.eg,0,0.0,0.0,,,ZERO_FUTURE_EPG,FALLBACK,https://www.open-epg.com/files/egypt2.xml
BLACKLIST_ZERO,,openepg,egypt2,National Geographic Abu Dhabi.eg,National Geographic Abu Dhabi.eg,0,0.0,0.0,,,ZERO_FUTURE_EPG,FALLBACK,https://www.open-epg.com/files/egypt2.xml
BLACKLIST_ZERO,,openepg,egypt2,National Geographic.eg,National Geographic.eg,7,4.7,0.0,,,ZERO_FUTURE_EPG,FALLBACK,https://www.open-epg.com/files/egypt2.xml
BLACKLIST_ZERO,,openepg,egypt2,Oman.eg,Oman.eg,76,40.7,35.5,,,ZERO_FUTURE_EPG,FALLBACK,https://www.open-epg.com/files/egypt2.xml
BLACKLIST_ZERO,,openepg,egypt2,One Movies.eg,One Movies.eg,0,0.0,0.0,,,ZERO_FUTURE_EPG,FALLBACK,https://www.open-epg.com/files/egypt2.xml
BLACKLIST_ZERO,,openepg,egypt2,OSN TV Kids.eg,OSN TV Kids.eg,0,0.0,0.0,,,ZERO_FUTURE_EPG,FALLBACK,https://www.open-epg.com/files/egypt2.xml
BLACKLIST_ZERO,,openepg,egypt2,Qatar.eg,Qatar.eg,0,0.0,0.0,,,ZERO_FUTURE_EPG,FALLBACK,https://www.open-epg.com/files/egypt2.xml
BLACKLIST_ZERO,,openepg,egypt2,Rotana Movies+.eg,Rotana Movies+.eg,0,0.0,0.0,,,ZERO_FUTURE_EPG,FALLBACK,https://www.open-epg.com/files/egypt2.xml
BLACKLIST_ZERO,,openepg,egypt2,Rotana+ HD.eg,Rotana+ HD.eg,0,0.0,0.0,,,ZERO_FUTURE_EPG,FALLBACK,https://www.open-epg.com/files/egypt2.xml
BLACKLIST_ZERO,,openepg,egypt2,Salam TV.eg,Salam TV.eg,0,0.0,0.0,,,ZERO_FUTURE_EPG,FALLBACK,https://www.open-epg.com/files/egypt2.xml
BLACKLIST_ZERO,,openepg,egypt2,Star Action.eg,Star Action.eg,4,5.3,100.0,,,ZERO_FUTURE_EPG,FALLBACK,https://www.open-epg.com/files/egypt2.xml
BLACKLIST_ZERO,,openepg,egypt2,Star Movies.eg,Star Movies.eg,2,2.7,100.0,,,ZERO_FUTURE_EPG,FALLBACK,https://www.open-epg.com/files/egypt2.xml
BLACKLIST_ZERO,,openepg,egypt2,Star World.eg,Star World.eg,8,6.4,100.0,,,ZERO_FUTURE_EPG,FALLBACK,https://www.open-epg.com/files/egypt2.xml
BLACKLIST_ZERO,,openepg,egypt2,Thikrayat Tv.eg,Thikrayat Tv.eg,51,40.2,58.8,,,ZERO_FUTURE_EPG,FALLBACK,https://www.open-epg.com/files/egypt2.xml
BLACKLIST_ZERO,,openepg,egypt2,Watania 2.eg,Watania 2.eg,0,0.0,0.0,,,ZERO_FUTURE_EPG,FALLBACK,https://www.open-epg.com/files/egypt2.xml
BLACKLIST_ZERO,,openepg,egypt2,Watania1.eg,Watania1.eg,0,0.0,0.0,,,ZERO_FUTURE_EPG,FALLBACK,https://www.open-epg.com/files/egypt2.xml
BLACKLIST_ZERO,,openepg,qatar1,beIN SPORTS 1 AFC.qa,beIN SPORTS 1 AFC.qa,0,0.0,0.0,,,ZERO_FUTURE_EPG,FALLBACK,https://www.open-epg.com/files/qatar1.xml
BLACKLIST_ZERO,,openepg,qatar1,beIN SPORTS 2 AFC.qa,beIN SPORTS 2 AFC.qa,0,0.0,0.0,,,ZERO_FUTURE_EPG,FALLBACK,https://www.open-epg.com/files/qatar1.xml
BLACKLIST_ZERO,,openepg,qatar1,beIN SPORTS 3 AFC.qa,beIN SPORTS 3 AFC.qa,0,0.0,0.0,,,ZERO_FUTURE_EPG,FALLBACK,https://www.open-epg.com/files/qatar1.xml
BLACKLIST_ZERO,,openepg,qatar1,beIN SPORTS 4 AFC.qa,beIN SPORTS 4 AFC.qa,0,0.0,0.0,,,ZERO_FUTURE_EPG,FALLBACK,https://www.open-epg.com/files/qatar1.xml
BLACKLIST_ZERO,,openepg,qatar1,beIN SPORTS 5 AFC.qa,beIN SPORTS 5 AFC.qa,0,0.0,0.0,,,ZERO_FUTURE_EPG,FALLBACK,https://www.open-epg.com/files/qatar1.xml
BLACKLIST_ZERO,,openepg,qatar1,beIN SPORTS 6 AFC.qa,beIN SPORTS 6 AFC.qa,0,0.0,0.0,,,ZERO_FUTURE_EPG,FALLBACK,https://www.open-epg.com/files/qatar1.xml
BLACKLIST_ZERO,,openepg,qatar1,beIN SPORTS AFC.qa,beIN SPORTS AFC.qa,0,0.0,0.0,,,ZERO_FUTURE_EPG,FALLBACK,https://www.open-epg.com/files/qatar1.xml
BLACKLIST_ZERO,,openepg,qatar1,beIN SPORTS NBA.qa,beIN SPORTS NBA.qa,0,0.0,0.0,,,ZERO_FUTURE_EPG,FALLBACK,https://www.open-epg.com/files/qatar1.xml
BLACKLIST_ZERO,,openepg,qatar3,2023 Alkass 4.qa,2023 Alkass 4.qa,0,0.0,0.0,,,ZERO_FUTURE_EPG,FALLBACK,https://www.open-epg.com/files/qatar3.xml
BLACKLIST_ZERO,,openepg,qatar3,2023 Alkass 5.qa,2023 Alkass 5.qa,0,0.0,0.0,,,ZERO_FUTURE_EPG,FALLBACK,https://www.open-epg.com/files/qatar3.xml
BLACKLIST_ZERO,,openepg,qatar3,2023 Alkass 6.qa,2023 Alkass 6.qa,0,0.0,0.0,,,ZERO_FUTURE_EPG,FALLBACK,https://www.open-epg.com/files/qatar3.xml
BLACKLIST_ZERO,,openepg,qatar3,2023 Alkass 7.qa,2023 Alkass 7.qa,0,0.0,0.0,,,ZERO_FUTURE_EPG,FALLBACK,https://www.open-epg.com/files/qatar3.xml
BLACKLIST_ZERO,,openepg,qatar3,2023 Alkass 8.qa,2023 Alkass 8.qa,0,0.0,0.0,,,ZERO_FUTURE_EPG,FALLBACK,https://www.open-epg.com/files/qatar3.xml
BLACKLIST_ZERO,,openepg,qatar5,cartoonito.qa,cartoonito.qa,0,0.0,0.0,,,ZERO_FUTURE_EPG,FALLBACK,https://www.open-epg.com/files/qatar5.xml
BLACKLIST_ZERO,,openepg,qatar5,CBeebies-1.qa,CBeebies-1.qa,0,0.0,0.0,,,ZERO_FUTURE_EPG,FALLBACK,https://www.open-epg.com/files/qatar5.xml
BLACKLIST_ZERO,,openepg,saudiarabia1,Al Rai.sa,Al Rai.sa,0,0.0,0.0,,,ZERO_FUTURE_EPG,FALLBACK,https://www.open-epg.com/files/saudiarabia1.xml
BLACKLIST_ZERO,,openepg,saudiarabia1,Al Thaqafeya.sa,Al Thaqafeya.sa,0,0.0,0.0,,,ZERO_FUTURE_EPG,FALLBACK,https://www.open-epg.com/files/saudiarabia1.xml
BLACKLIST_ZERO,,openepg,saudiarabia1,Bedaya.sa,Bedaya.sa,0,0.0,0.0,,,ZERO_FUTURE_EPG,FALLBACK,https://www.open-epg.com/files/saudiarabia1.xml
BLACKLIST_ZERO,,openepg,saudiarabia1,Bloomberg.sa,Bloomberg.sa,0,0.0,0.0,,,ZERO_FUTURE_EPG,FALLBACK,https://www.open-epg.com/files/saudiarabia1.xml
BLACKLIST_ZERO,,openepg,saudiarabia1,CNBC.sa,CNBC.sa,0,0.0,0.0,,,ZERO_FUTURE_EPG,FALLBACK,https://www.open-epg.com/files/saudiarabia1.xml
BLACKLIST_ZERO,,openepg,saudiarabia1,Punch TV.sa,Punch TV.sa,0,0.0,0.0,,,ZERO_FUTURE_EPG,FALLBACK,https://www.open-epg.com/files/saudiarabia1.xml
BLACKLIST_ZERO,,openepg,saudiarabia1,SSC News.sa,SSC News.sa,0,0.0,0.0,,,ZERO_FUTURE_EPG,FALLBACK,https://www.open-epg.com/files/saudiarabia1.xml
BLACKLIST_ZERO,,openepg,saudiarabia2,Al Rai.sa,Al Rai.sa,0,0.0,0.0,,,ZERO_FUTURE_EPG,FALLBACK,https://www.open-epg.com/files/saudiarabia2.xml
BLACKLIST_ZERO,,openepg,saudiarabia2,Al Thaqafeya.sa,Al Thaqafeya.sa,0,0.0,0.0,,,ZERO_FUTURE_EPG,FALLBACK,https://www.open-epg.com/files/saudiarabia2.xml
BLACKLIST_ZERO,,openepg,saudiarabia2,Bedaya.sa,Bedaya.sa,0,0.0,0.0,,,ZERO_FUTURE_EPG,FALLBACK,https://www.open-epg.com/files/saudiarabia2.xml
BLACKLIST_ZERO,,openepg,saudiarabia2,Bloomberg.sa,Bloomberg.sa,0,0.0,0.0,,,ZERO_FUTURE_EPG,FALLBACK,https://www.open-epg.com/files/saudiarabia2.xml
BLACKLIST_ZERO,,openepg,saudiarabia2,CNBC.sa,CNBC.sa,0,0.0,0.0,,,ZERO_FUTURE_EPG,FALLBACK,https://www.open-epg.com/files/saudiarabia2.xml
BLACKLIST_ZERO,,openepg,saudiarabia2,Punch TV.sa,Punch TV.sa,0,0.0,0.0,,,ZERO_FUTURE_EPG,FALLBACK,https://www.open-epg.com/files/saudiarabia2.xml
BLACKLIST_ZERO,,openepg,saudiarabia2,SSC News.sa,SSC News.sa,0,0.0,0.0,,,ZERO_FUTURE_EPG,FALLBACK,https://www.open-epg.com/files/saudiarabia2.xml
BLACKLIST_ZERO,,openepg,saudiarabia3,24 Channel.sa,24 Channel.sa,0,0.0,0.0,,,ZERO_FUTURE_EPG,FALLBACK,https://www.open-epg.com/files/saudiarabia3.xml
BLACKLIST_ZERO,,openepg,saudiarabia3,8 XM.sa,8 XM.sa,0,0.0,0.0,,,ZERO_FUTURE_EPG,FALLBACK,https://www.open-epg.com/files/saudiarabia3.xml
BLACKLIST_ZERO,,openepg,saudiarabia3,A Plus.sa,A Plus.sa,0,0.0,0.0,,,ZERO_FUTURE_EPG,FALLBACK,https://www.open-epg.com/files/saudiarabia3.xml
BLACKLIST_ZERO,,openepg,saudiarabia3,Aaj Entertainment.sa,Aaj Entertainment.sa,0,0.0,0.0,,,ZERO_FUTURE_EPG,FALLBACK,https://www.open-epg.com/files/saudiarabia3.xml
BLACKLIST_ZERO,,openepg,saudiarabia3,Aaj News.sa,Aaj News.sa,0,0.0,0.0,,,ZERO_FUTURE_EPG,FALLBACK,https://www.open-epg.com/files/saudiarabia3.xml
BLACKLIST_ZERO,,openepg,saudiarabia3,AAN TV.sa,AAN TV.sa,0,0.0,0.0,,,ZERO_FUTURE_EPG,FALLBACK,https://www.open-epg.com/files/saudiarabia3.xml
BLACKLIST_ZERO,,openepg,saudiarabia3,Abb Takk News.sa,Abb Takk News.sa,0,0.0,0.0,,,ZERO_FUTURE_EPG,FALLBACK,https://www.open-epg.com/files/saudiarabia3.xml
BLACKLIST_ZERO,,openepg,saudiarabia3,Abu Dhabi Sports 1 HD.sa,Abu Dhabi Sports 1 HD.sa,4,15.0,100.0,,,ZERO_FUTURE_EPG,FALLBACK,https://www.open-epg.com/files/saudiarabia3.xml
BLACKLIST_ZERO,,openepg,saudiarabia3,Abu Dhabi Sports 2 HD.sa,Abu Dhabi Sports 2 HD.sa,4,14.6,100.0,,,ZERO_FUTURE_EPG,FALLBACK,https://www.open-epg.com/files/saudiarabia3.xml
BLACKLIST_ZERO,,openepg,saudiarabia3,Abu Dhabi TV HD.sa,Abu Dhabi TV HD.sa,18,14.7,100.0,,,ZERO_FUTURE_EPG,FALLBACK,https://www.open-epg.com/files/saudiarabia3.xml
BLACKLIST_ZERO,,openepg,saudiarabia3,Al Hurra HD.sa,Al Hurra HD.sa,0,0.0,0.0,,,ZERO_FUTURE_EPG,FALLBACK,https://www.open-epg.com/files/saudiarabia3.xml
BLACKLIST_ZERO,,openepg,saudiarabia3,Al Resalah HD.sa,Al Resalah HD.sa,0,0.0,0.0,,,ZERO_FUTURE_EPG,FALLBACK,https://www.open-epg.com/files/saudiarabia3.xml
BLACKLIST_ZERO,,openepg,saudiarabia3,ART Aflam 2.sa,ART Aflam 2.sa,0,0.0,0.0,,,ZERO_FUTURE_EPG,FALLBACK,https://www.open-epg.com/files/saudiarabia3.xml
BLACKLIST_ZERO,,openepg,saudiarabia3,ART Aflam.sa,ART Aflam.sa,0,0.0,0.0,,,ZERO_FUTURE_EPG,FALLBACK,https://www.open-epg.com/files/saudiarabia3.xml
BLACKLIST_ZERO,,openepg,saudiarabia3,ART Cinema.sa,ART Cinema.sa,0,0.0,0.0,,,ZERO_FUTURE_EPG,FALLBACK,https://www.open-epg.com/files/saudiarabia3.xml
BLACKLIST_ZERO,,openepg,saudiarabia3,ART Hekayat 2.sa,ART Hekayat 2.sa,0,0.0,0.0,,,ZERO_FUTURE_EPG,FALLBACK,https://www.open-epg.com/files/saudiarabia3.xml
BLACKLIST_ZERO,,openepg,saudiarabia3,ART Hekayat.sa,ART Hekayat.sa,0,0.0,0.0,,,ZERO_FUTURE_EPG,FALLBACK,https://www.open-epg.com/files/saudiarabia3.xml
BLACKLIST_ZERO,,openepg,saudiarabia3,ARY Digital.sa,ARY Digital.sa,0,0.0,0.0,,,ZERO_FUTURE_EPG,FALLBACK,https://www.open-epg.com/files/saudiarabia3.xml
BLACKLIST_ZERO,,openepg,saudiarabia3,ARY News Live.sa,ARY News Live.sa,0,0.0,0.0,,,ZERO_FUTURE_EPG,FALLBACK,https://www.open-epg.com/files/saudiarabia3.xml
BLACKLIST_ZERO,,openepg,saudiarabia3,ARY Zindagae.sa,ARY Zindagae.sa,0,0.0,0.0,,,ZERO_FUTURE_EPG,FALLBACK,https://www.open-epg.com/files/saudiarabia3.xml
BLACKLIST_ZERO,,openepg,saudiarabia3,Bol Entertainment.sa,Bol Entertainment.sa,0,0.0,0.0,,,ZERO_FUTURE_EPG,FALLBACK,https://www.open-epg.com/files/saudiarabia3.xml
BLACKLIST_ZERO,,openepg,saudiarabia3,Bol News.sa,Bol News.sa,0,0.0,0.0,,,ZERO_FUTURE_EPG,FALLBACK,https://www.open-epg.com/files/saudiarabia3.xml
BLACKLIST_ZERO,,openepg,saudiarabia3,Boomerang HD.sa,Boomerang HD.sa,0,0.0,0.0,,,ZERO_FUTURE_EPG,FALLBACK,https://www.open-epg.com/files/saudiarabia3.xml
BLACKLIST_ZERO,,openepg,saudiarabia3,City 21.sa,City 21.sa,0,0.0,0.0,,,ZERO_FUTURE_EPG,FALLBACK,https://www.open-epg.com/files/saudiarabia3.xml
BLACKLIST_ZERO,,openepg,saudiarabia3,City 42.sa,City 42.sa,0,0.0,0.0,,,ZERO_FUTURE_EPG,FALLBACK,https://www.open-epg.com/files/saudiarabia3.xml
BLACKLIST_ZERO,,openepg,saudiarabia3,Dawn News.sa,Dawn News.sa,0,0.0,0.0,,,ZERO_FUTURE_EPG,FALLBACK,https://www.open-epg.com/files/saudiarabia3.xml
BLACKLIST_ZERO,,openepg,saudiarabia3,Discover Pakistan.sa,Discover Pakistan.sa,0,0.0,0.0,,,ZERO_FUTURE_EPG,FALLBACK,https://www.open-epg.com/files/saudiarabia3.xml
